Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Climate change,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
666211556bd723c39068f9a0,546e3778fdf99b2bc7ebcff6,APPROVED,Not Applicable,2024-06-06T19:43:28.358000Z,2024-06-06T20:14:01.371000Z,2024-06-07T18:44:48.103000Z,2024-06-06T20:14:02.442259Z,1834.0,CWCSHZAX,7440,No,76,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666211675c2347636740b056,62fba37f3560a85b4eb94aac,APPROVED,Not Applicable,2024-06-06T19:46:23.971000Z,2024-06-06T19:54:40.447000Z,2024-06-07T18:44:48.317000Z,2024-06-06T19:55:15.240097Z,497.0,CWCSHZAX,4133,Don't know,46,Male,White,United States,United States,United States,English,No,Full-Time
66621176371de231331b37d1,5a21f3731a1ad3000138f901,APPROVED,Not Applicable,2024-06-06T19:44:10.283000Z,2024-06-06T19:58:04.444000Z,2024-06-07T18:44:48.530000Z,2024-06-06T19:58:05.025749Z,835.0,CWCSHZAX,1233,Don't know,58,Male,White,United States,United States,United States,English,No,Other
6662117a4ed97c869a7fbb02,654287b7f8958a83a5c611fd,APPROVED,Not Applicable,2024-06-06T19:44:04.877000Z,2024-06-06T19:55:11.038000Z,2024-06-07T18:44:48.742000Z,2024-06-06T19:55:16.636565Z,667.0,CWCSHZAX,1500,No,69,Female,White,United States,United States,United States,English,No,Part-Time
6662119024e026748f41c004,5af02a8bda839c0001e4cde7,APPROVED,Not Applicable,2024-06-06T19:44:27.473000Z,2024-06-06T20:21:07.430000Z,2024-06-07T18:44:48.958000Z,2024-06-06T20:21:28.431628Z,2200.0,CWCSHZAX,352,Don't know,66,Female,Black,Saint Kitts and Nevis,United States,United States,English,No,Part-Time
666211a2e132c623fd632088,60e675dd684aa22250c64eeb,APPROVED,Not Applicable,2024-06-06T19:44:38.289000Z,2024-06-06T20:01:07.297000Z,2024-06-07T18:44:49.210000Z,2024-06-06T20:01:07.767584Z,990.0,CWCSHZAX,1005,No,28,Male,White,United States,United States,United States,English,No,Full-Time
666211ac79db827d6a196b73,661ae4c8f2765048a7d04925,APPROVED,Not Applicable,2024-06-06T19:44:47.789000Z,2024-06-06T19:52:07.346000Z,2024-06-07T18:44:49.440000Z,2024-06-06T19:55:05.077989Z,440.0,CWCSHZAX,357,Don't know,28,Female,Other,Peru,United States,United States,Spanish,No,Unemployed (and job seeking)
666211c3f00fd6264e417e5e,64d50a995a3627ba7ebeccb7,APPROVED,Not Applicable,2024-06-06T19:45:12.665000Z,2024-06-06T20:02:20.510000Z,2024-06-07T18:44:49.680000Z,2024-06-06T20:02:21.120502Z,1028.0,CWCSHZAX,1282,Don't know,57,Female,White,United States,United States,United States,English,No,Part-Time
666211e95def1ae56227cbb3,5bf6fc936c445d0001aeba98,APPROVED,Not Applicable,2024-06-06T19:47:48.405000Z,2024-06-06T19:56:44.646000Z,2024-06-07T18:44:49.897000Z,2024-06-06T19:56:45.040108Z,537.0,CWCSHZAX,6029,No,43,Male,White,United States,United States,United States,English,No,Full-Time
6662120d45bce5c30850d5b6,5ea25b82a46065174c689daa,APPROVED,Not Applicable,2024-06-06T19:46:43.677000Z,2024-06-06T20:04:49.272000Z,2024-06-07T18:44:50.115000Z,2024-06-06T20:04:58.071213Z,1086.0,CWCSHZAX,6935,No,54,Male,White,Israel,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6662122bba66904d654d0332,64499fee96893c7a3ec6b883,APPROVED,Not Applicable,2024-06-06T19:46:56.558000Z,2024-06-06T19:57:43.357000Z,2024-06-07T18:44:50.330000Z,2024-06-06T20:57:57.756204Z,647.0,CWCSHZAX,2856,No,75,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6662125a8cd7a9c83333d3ed,65bf9e20cfe3003fb540f97d,APPROVED,Not Applicable,2024-06-06T19:55:09.347000Z,2024-06-06T20:03:47.941000Z,2024-06-07T18:44:50.562000Z,2024-06-06T20:04:01.454498Z,519.0,CWCSHZAX,242,No,63,Male,White,United States,United States,United States,English,No,Part-Time
666212655e79648d473d3161,660480647ac06fc541cfda59,APPROVED,Not Applicable,2024-06-06T19:47:53.636000Z,2024-06-06T20:06:40.963000Z,2024-06-07T18:44:50.848000Z,2024-06-06T20:09:43.715252Z,1128.0,CWCSHZAX,494,No,56,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6662126876b2b3c12b4f5baf,63d1819e544fa53e891614ec,APPROVED,Not Applicable,2024-06-06T19:48:00.939000Z,2024-06-06T20:03:33.775000Z,2024-06-07T18:44:51.113000Z,2024-06-06T20:03:47.054641Z,933.0,CWCSHZAX,3594,Don't know,36,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66621283cf7d7c1213593a14,6634f79f9dc7092ff0170534,APPROVED,Not Applicable,2024-06-06T19:48:32.997000Z,2024-06-06T19:55:51.675000Z,2024-06-07T18:44:51.340000Z,2024-06-06T19:55:52.109495Z,439.0,CWCSHZAX,260,No,35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6662128e3a480b1e6cc0571e,5e41a52038926b03b5357afb,APPROVED,Not Applicable,2024-06-06T19:48:34.513000Z,2024-06-06T20:13:13.672000Z,2024-06-07T18:44:51.553000Z,2024-06-06T20:13:14.067986Z,1480.0,CWCSHZAX,1426,Don't know,58,Female,Black,United States,United States,United States,English,Yes,Part-Time
666212907d44419f13ca8f84,66425b909aae70aee489bef5,APPROVED,Not Applicable,2024-06-06T19:48:37.290000Z,2024-06-06T19:56:34.961000Z,2024-06-07T18:44:51.804000Z,2024-06-06T19:56:35.709273Z,478.0,CWCSHZAX,112,No,33,Female,White,United States,United States,United States,English,No,Full-Time
6662129ed6f27f0e889bea5e,663139cbb8723d403f4e7fc8,APPROVED,Not Applicable,2024-06-06T19:52:29.126000Z,2024-06-06T19:57:35.796000Z,2024-06-07T18:44:52.059000Z,2024-06-06T19:57:36.307773Z,307.0,CWCSHZAX,241,No,46,Male,White,Ukraine,United States,United States,English,No,Full-Time
666212be106bcfd2a341bf5a,628fb4c3880a08418cedd2d2,APPROVED,Not Applicable,2024-06-06T19:51:46.676000Z,2024-06-06T20:02:59.103000Z,2024-06-07T18:44:52.294000Z,2024-06-06T20:03:26.824666Z,673.0,CWCSHZAX,1402,Don't know,48,Male,Black,Ghana,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
666212c496bb7dd754b9e7cb,5c0ea3b7481b47000182320a,APPROVED,Not Applicable,2024-06-06T19:49:27.952000Z,2024-06-06T20:08:47.474000Z,2024-06-07T18:44:53.110000Z,2024-06-06T20:12:43.302692Z,1160.0,CWCSHZAX,224,No,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666212c6b0d417b6395bd7ee,66553eb5f10b5700001d20de,APPROVED,Not Applicable,2024-06-06T19:49:32.853000Z,2024-06-06T20:00:57.106000Z,2024-06-07T18:44:53.359000Z,2024-06-06T20:00:57.820665Z,685.0,CWCSHZAX,47,Don't know,26,Male,White,South Africa,United States,United States,English,No,Full-Time
666212cb61cadca58f3c5af3,5f3ebd568c429614c0f595e8,APPROVED,Not Applicable,2024-06-06T19:49:39.774000Z,2024-06-06T20:00:19.612000Z,2024-06-07T18:44:53.587000Z,2024-06-06T21:00:30.608545Z,640.0,CWCSHZAX,4743,No,43,Male,White,United States,United States,United States,English,No,Full-Time
666212cf9c2a22de10a6ee3a,6632b8900bccb6b2c72f5811,APPROVED,Not Applicable,2024-06-06T19:49:40.047000Z,2024-06-06T19:58:27.715000Z,2024-06-07T18:44:53.830000Z,2024-06-06T19:58:28.358039Z,528.0,CWCSHZAX,116,Don't know,48,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666212e0018e8bca15a30ca5,636d19c8d8a6c6ef4d37ff41,APPROVED,Not Applicable,2024-06-06T19:49:57.903000Z,2024-06-06T19:58:59.053000Z,2024-06-07T18:43:38.606000Z,2024-06-06T19:58:59.535511Z,542.0,CWCSHZAX,3499,Don't know,52,Female,White,United States,United States,United States,English,No,Full-Time
666212fbdf6da65f4762dc6e,644a9d92849b27eb99202a91,TIMED-OUT,Not Applicable,2024-06-06T19:50:29.850000Z,,,2024-06-26T18:43:57.624138Z,1724008.0,,3119,No,56,Female,White,United States,United States,United States,English,DATA_EXPIRED,Other
66621315018e8bca15a30cb6,5fc1b59370c9de1ad16360cf,APPROVED,Not Applicable,2024-06-06T19:50:48.856000Z,2024-06-06T20:03:11.253000Z,2024-06-07T18:43:38.943000Z,2024-06-06T20:03:31.476805Z,743.0,CWCSHZAX,1479,No,40,Male,White,United States,United States,United States,English,No,Full-Time
6662131d05ba52a06a8433f5,5ffc9b8e0cbe201153a2b381,APPROVED,Not Applicable,2024-06-06T19:51:27.527000Z,2024-06-06T20:31:24.246000Z,2024-06-07T18:43:39.155000Z,2024-06-06T20:32:02.803521Z,2397.0,CWCSHZAX,5726,No,36,Male,Asian,United States,United States,United States,English,Yes,Full-Time
66621326c8980fbdd17477ce,57c304c04814b5000171d4ce,APPROVED,Not Applicable,2024-06-06T19:51:07.554000Z,2024-06-06T20:02:02.453000Z,2024-06-07T18:43:39.367000Z,2024-06-06T20:02:04.812863Z,655.0,CWCSHZAX,1650,Don't know,47,Male,White,United States,United States,United States,English,No,Full-Time
6662133b5c2347636740b0bb,615255b4eaef0828fb106792,APPROVED,Not Applicable,2024-06-06T19:51:27.684000Z,2024-06-06T20:03:54.953000Z,2024-06-07T18:43:39.585000Z,2024-06-06T20:04:05.732999Z,748.0,CWCSHZAX,201,No,48,Female,White,United States,United States,United States,English,No,Full-Time
6662134c2e49a05e5059101a,660f13c4c857c321875bbf81,APPROVED,Not Applicable,2024-06-06T19:51:46.444000Z,2024-06-06T20:03:15.971000Z,2024-06-07T18:43:39.803000Z,2024-06-06T20:03:33.965484Z,690.0,CWCSHZAX,462,No,50,Female,White,United States,United States,United States,English,No,Full-Time
666213745f017f31576c066f,644ee5a8f25289f7efacbef4,APPROVED,Not Applicable,2024-06-06T19:52:29.969000Z,2024-06-06T20:12:13.153000Z,2024-06-07T18:43:40.022000Z,2024-06-06T20:13:01.411724Z,1184.0,CWCSHZAX,2910,Don't know,63,Female,White,United States,United States,United States,English,No,Part-Time
66621376f93259c1a3889f0a,6500a0fad9712a314c43f1d0,APPROVED,Not Applicable,2024-06-06T19:52:27.709000Z,2024-06-06T20:01:30.751000Z,2024-06-07T18:43:40.266000Z,2024-06-06T20:01:31.399205Z,544.0,CWCSHZAX,626,Don't know,33,Female,White,United States,United States,United States,English,No,Part-Time
66621391e78f21dd82fcd631,61505f46e94de4ad2220dcbf,APPROVED,Not Applicable,2024-06-06T19:52:52.685000Z,2024-06-06T20:02:15.307000Z,2024-06-07T18:43:40.521000Z,2024-06-06T20:02:15.787512Z,563.0,CWCSHZAX,1935,Don't know,40,Female,White,United States,United States,United States,English,Yes,Full-Time
666213933b8f136c93a4e4c2,664e83348c0db6054db430f7,APPROVED,Not Applicable,2024-06-06T19:52:57.753000Z,2024-06-06T20:07:21.410000Z,2024-06-07T18:43:40.726000Z,2024-06-06T20:10:40.455622Z,864.0,CWCSHZAX,28,No,36,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
666213a6ad4e99c744755789,62a779f845a7840040d41bf8,APPROVED,Not Applicable,2024-06-06T19:54:15.264000Z,2024-06-06T20:06:39.036000Z,2024-06-07T18:43:41.232000Z,2024-06-06T20:09:39.651557Z,744.0,CWCSHZAX,2369,No,31,Male,Other,United States,United States,United States,English,DATA_EXPIRED,Full-Time
666213aa3b8f136c93a4e4ca,5ff591cba89e1b000bfb9852,APPROVED,Not Applicable,2024-06-06T19:53:17.969000Z,2024-06-06T20:00:05.096000Z,2024-06-07T18:43:41.443000Z,2024-06-06T20:00:27.288776Z,408.0,CWCSHZAX,8780,Don't know,38,Male,White,United States,United States,United States,English,No,Full-Time
666213aed94e5cb49f62de04,6604610e7a4c3d8b8aa2309f,APPROVED,Not Applicable,2024-06-06T19:54:07.103000Z,2024-06-06T20:07:21.741000Z,2024-06-07T18:43:41.661000Z,2024-06-06T20:10:43.291964Z,795.0,CWCSHZAX,310,No,52,Female,White,United States,United States,United States,English,No,Full-Time
666213c61ec21a24bd1d8e85,6627722f249e56fcefd07b8c,APPROVED,Not Applicable,2024-06-06T19:53:47.554000Z,2024-06-06T19:57:20.937000Z,2024-06-07T18:43:41.873000Z,2024-06-06T19:57:21.445407Z,214.0,CWCSHZAX,264,Don't know,25,Female,White,United States,United States,United States,English,No,Other
666213c9a25ad4decd2b1707,59d1e366faf42e00012b6c1c,APPROVED,Not Applicable,2024-06-06T19:53:50.917000Z,2024-06-06T20:04:35.730000Z,2024-06-07T18:43:42.087000Z,2024-06-06T20:04:48.245505Z,645.0,CWCSHZAX,8089,No,57,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666213d17e2840ac11ca8fde,65d9b9d1a3e1db17a5aea994,APPROVED,Not Applicable,2024-06-06T19:53:59.079000Z,2024-06-06T20:05:55.945000Z,2024-06-07T18:43:42.465000Z,2024-06-06T20:08:32.054180Z,717.0,CWCSHZAX,250,Don't know,43,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
666213d5bd15689f0d78aca2,662047d9ef8599fb4c8a00d5,APPROVED,Not Applicable,2024-06-06T19:53:57.665000Z,2024-06-06T20:07:16.896000Z,2024-06-07T18:43:42.670000Z,2024-06-06T20:10:33.703146Z,800.0,CWCSHZAX,218,Don't know,31,Female,White,United States,United States,United States,English,Yes,Part-Time
666213d8c261a54942246fd5,66464d08dfaf4203d958e13b,APPROVED,Not Applicable,2024-06-06T19:54:03.039000Z,2024-06-06T20:06:02.128000Z,2024-06-07T18:43:42.875000Z,2024-06-06T20:08:39.508296Z,720.0,CWCSHZAX,189,Don't know,33,Male,Mixed,United States,United States,United States,English,No,Full-Time
666213f47e45c6cacfe7c616,60fe0b73bbb479e45039b320,APPROVED,Not Applicable,2024-06-06T19:54:32.551000Z,2024-06-06T20:01:40.851000Z,2024-06-07T18:43:43.078000Z,2024-06-06T20:01:41.334086Z,429.0,CWCSHZAX,4320,No,41,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
666214060723cb029e989688,5d88f2c014ae0000010d92a7,APPROVED,Not Applicable,2024-06-06T19:54:49.285000Z,2024-06-06T20:04:02.495000Z,2024-06-07T18:43:43.284000Z,2024-06-06T20:04:11.716922Z,554.0,CWCSHZAX,3718,No,73,Female,White,United States,United States,United States,English,No,Full-Time
6662141d733679c3d1ec2c27,65b92135e296f28cb1a093c3,APPROVED,Not Applicable,2024-06-06T19:55:15.411000Z,2024-06-06T20:07:06.866000Z,2024-06-07T18:43:43.483000Z,2024-06-06T20:10:20.502389Z,712.0,CWCSHZAX,996,Don't know,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6662143cc143ca548bcaafca,62e2deadd18974300540f870,APPROVED,Not Applicable,2024-06-06T19:55:44.560000Z,2024-06-06T20:03:36.430000Z,2024-06-07T18:43:43.688000Z,2024-06-06T20:03:51.347180Z,472.0,CWCSHZAX,3107,No,38,Male,White,United States,United States,United States,English,No,Full-Time
6662145047e15ebf4719be72,631542cace8d3c032e1acbd0,APPROVED,Not Applicable,2024-06-06T19:56:04.856000Z,2024-06-06T20:14:17.443000Z,2024-06-07T18:43:43.890000Z,2024-06-06T20:14:17.967225Z,1093.0,CWCSHZAX,1994,Don't know,41,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66621453b9b110fb26375a22,652d5338854ab0ee391b91df,APPROVED,Not Applicable,2024-06-06T19:56:38.216000Z,2024-06-06T20:44:26.111000Z,2024-06-07T18:43:44.097000Z,2024-06-06T20:44:26.547204Z,2868.0,CWCSHZAX,905,No,57,Male,Other,United States,United States,United States,English,No,Full-Time
6662145f855fbcd7995bd7b7,665f933e2509aaa435bd1b56,APPROVED,Not Applicable,2024-06-06T19:56:27.436000Z,2024-06-06T20:08:08.431000Z,2024-06-07T18:43:44.314000Z,2024-06-06T20:12:10.408520Z,701.0,CWCSHZAX,10,No,57,Female,White,United States,United States,United States,English,No,Full-Time
6662148524e026748f41c0ed,66339cc7d05e27f34b2847cd,APPROVED,Not Applicable,2024-06-06T19:57:00.040000Z,2024-06-06T20:16:47.550000Z,2024-06-07T18:43:44.521000Z,2024-06-06T20:19:02.676736Z,1188.0,CWCSHZAX,157,Don't know,43,Female,Black,Jamaica,United States,United States,English,No,Unemployed (and job seeking)
6662148d371de231331b3867,6646529f711645c2f155d559,APPROVED,Not Applicable,2024-06-06T19:57:08.311000Z,2024-06-06T20:22:35.349000Z,2024-06-07T18:43:44.728000Z,2024-06-06T20:22:35.763420Z,1528.0,CWCSHZAX,10,No,23,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
666214b5d5e7dc6572ff16dd,5977466b68264c0001c49088,APPROVED,Not Applicable,2024-06-06T19:57:41.400000Z,2024-06-06T20:22:44.302000Z,2024-06-07T18:43:44.960000Z,2024-06-06T20:22:44.834388Z,1503.0,CWCSHZAX,1727,No,54,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
666214bb7767cfdec4b0725e,602f329284781fbf09e0cafc,APPROVED,Not Applicable,2024-06-06T19:57:51.259000Z,2024-06-06T20:06:38.510000Z,2024-06-07T18:43:45.200000Z,2024-06-06T20:09:37.341347Z,528.0,CWCSHZAX,2400,Don't know,36,Male,White,United States,United States,United States,English,No,Other
666214d711990e887ceabe2e,65428ccce27a0d4dbf9beb82,APPROVED,Not Applicable,2024-06-06T19:58:22.436000Z,2024-06-06T20:29:29.635000Z,2024-06-07T18:43:45.408000Z,2024-06-06T20:31:51.011167Z,1868.0,CWCSHZAX,524,No,58,Male,Black,United States,United States,United States,English,Yes,Full-Time
666214e75671954bb2dfddd4,6627bde581fd6b5bed7ab611,APPROVED,Not Applicable,2024-06-06T19:58:35.288000Z,2024-06-06T20:09:00.090000Z,2024-06-07T18:43:45.619000Z,2024-06-06T20:12:47.364974Z,625.0,CWCSHZAX,163,Don't know,35,Female,Mixed,United States,United States,United States,English,No,Part-Time
66621500c261a54942247023,663bc78820f8922207fbb91a,APPROVED,Not Applicable,2024-06-06T19:59:01.073000Z,2024-06-06T20:16:02.774000Z,2024-06-07T18:43:45.854000Z,2024-06-06T20:16:03.280817Z,1022.0,CWCSHZAX,195,No,44,Female,White,United States,United States,United States,English,No,Part-Time
66621501d8f7dab64eca0a54,5909955b9e26f200016e1247,APPROVED,Not Applicable,2024-06-06T19:59:03.426000Z,2024-06-06T20:18:48.672000Z,2024-06-07T18:43:46.093000Z,2024-06-06T20:19:22.700875Z,1186.0,CWCSHZAX,3915,Don't know,62,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66621504839d0067d33a51ce,656f6720798caed9bcc79991,APPROVED,Not Applicable,2024-06-06T19:59:06.739000Z,2024-06-06T20:25:50.061000Z,2024-06-07T18:43:46.307000Z,2024-06-06T20:25:50.597271Z,1604.0,CWCSHZAX,161,Don't know,62,Male,Black,Ghana,United States,United States,English,Yes,Full-Time
6662150844858d9736ab069c,660c77dde93bf0750a18a235,APPROVED,Not Applicable,2024-06-06T20:00:38.818000Z,2024-06-06T20:13:26.624000Z,2024-06-07T18:43:46.519000Z,2024-06-06T20:13:28.025546Z,768.0,CWCSHZAX,314,No,54,Male,White,United States,United States,United States,English,No,Full-Time
666215114cbacf8a8f9eb2f2,663295ff6591cc34d9463282,APPROVED,Not Applicable,2024-06-06T19:59:19.421000Z,2024-06-06T20:10:46.758000Z,2024-06-07T18:43:46.722000Z,2024-06-06T20:12:57.147509Z,688.0,CWCSHZAX,48,Don't know,40,Female,White,United States,United States,Ireland,English,No,Part-Time
66621514c261a54942247025,6517301b6d21d25e19c7e501,APPROVED,Not Applicable,2024-06-06T20:01:39.680000Z,2024-06-06T20:13:21.780000Z,2024-06-07T18:43:46.948000Z,2024-06-06T20:13:23.169243Z,703.0,CWCSHZAX,1446,No,50,Male,White,United States,United States,United States,English,No,Full-Time
66621525f8cff88117543e2f,60d9e7e76cf2ab6d21eb5f99,APPROVED,Not Applicable,2024-06-06T19:59:38.572000Z,2024-06-06T20:12:23.079000Z,2024-06-07T18:43:47.164000Z,2024-06-06T20:13:01.485428Z,765.0,CWCSHZAX,6512,No,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66621532ec34f31ab08d4da7,6634fb892af2e227ab65f004,APPROVED,Not Applicable,2024-06-06T19:59:53.988000Z,2024-06-06T20:14:12.091000Z,2024-06-07T18:43:47.373000Z,2024-06-06T20:14:12.630847Z,859.0,CWCSHZAX,64,No,40,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6662153bfa43fa0c7e697c9b,5d49f4a37e5ca20001f19677,APPROVED,Not Applicable,2024-06-06T19:59:59.542000Z,2024-06-06T20:12:53.014000Z,2024-06-07T18:43:47.577000Z,2024-06-06T20:13:01.984587Z,774.0,CWCSHZAX,1105,No,26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
