Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Climate change,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6662154949e6c72d923b8e11,60e36e6ecb9f00e7b4dab92e,APPROVED,Not Applicable,2024-06-06T20:00:53.765000Z,2024-06-06T20:12:42.295000Z,2024-06-07T18:43:47.778000Z,2024-06-06T20:13:01.920652Z,709.0,CWCSHZAX,5580,No,69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6662156857b332c5dbcaaecc,64a20e18b0f91aac5ea9a538,APPROVED,Not Applicable,2024-06-06T20:01:02.728000Z,2024-06-06T20:22:26.842000Z,2024-06-07T18:43:47.981000Z,2024-06-06T20:22:27.311827Z,1285.0,CWCSHZAX,3043,No,58,Female,Mixed,United States,United States,United States,English,No,Full-Time
6662156d8ed85217ecb074a9,64a6e31ef9a471c4f100c91f,APPROVED,Not Applicable,2024-06-06T20:00:50.476000Z,2024-06-06T20:17:17.654000Z,2024-06-07T18:43:48.196000Z,2024-06-06T20:19:10.173897Z,988.0,CWCSHZAX,2822,No,58,Male,White,United States,United States,United States,English,No,Full-Time
6662156fd2a612f7678aa2ec,5c1a4d7d1aea120001fdd685,APPROVED,Not Applicable,2024-06-06T20:00:52.505000Z,2024-06-06T20:09:02.019000Z,2024-06-07T18:43:48.437000Z,2024-06-06T20:12:47.650609Z,490.0,CWCSHZAX,2318,No,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666215765671954bb2dfddf7,5fd7dc7806da330c9e393600,APPROVED,Not Applicable,2024-06-06T20:01:00.480000Z,2024-06-06T20:11:49.841000Z,2024-06-07T18:43:48.645000Z,2024-06-06T20:13:00.880015Z,650.0,CWCSHZAX,112,Don't know,23,Female,White,United States,United States,United States,English,No,Full-Time
6662157ace91684220fcd6f6,64879f5d9f337c313d23bb2d,APPROVED,Not Applicable,2024-06-06T20:01:03.232000Z,2024-06-06T20:09:03.467000Z,2024-06-07T18:43:48.855000Z,2024-06-06T20:12:47.870527Z,481.0,CWCSHZAX,2885,Don't know,53,Female,White,United States,United States,United States,English,No,Full-Time
6662157c756d64393da30c38,661fe506c6f89dbdf67e634d,APPROVED,Not Applicable,2024-06-06T20:01:05.249000Z,2024-06-06T20:07:00.931000Z,2024-06-07T18:43:49.082000Z,2024-06-06T20:10:11.630213Z,356.0,CWCSHZAX,331,No,22,Male,Black,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666215816e8ccafc7327b86b,5ca8ffbec942ab0016cfe9d2,APPROVED,Not Applicable,2024-06-06T20:01:15.235000Z,2024-06-06T20:12:03.802000Z,2024-06-07T18:43:49.292000Z,2024-06-06T20:13:01.415956Z,649.0,CWCSHZAX,7306,No,51,Male,White,United States,United States,United States,English,No,Full-Time
666215a7a281694ec901430b,5bc5552a23ecbb00012d6cb5,APPROVED,Not Applicable,2024-06-06T20:01:48.341000Z,2024-06-06T20:11:01.629000Z,2024-06-07T18:43:49.492000Z,2024-06-06T20:12:58.207786Z,554.0,CWCSHZAX,5991,No,68,Female,White,United States,United States,United States,English,No,Full-Time
666215f4511e9c0f471b0f3b,62728884995a1a76605d0214,APPROVED,Not Applicable,2024-06-06T20:03:06.870000Z,2024-06-06T20:12:24.604000Z,2024-06-07T18:43:49.697000Z,2024-06-06T20:13:02.393315Z,558.0,CWCSHZAX,2629,No,45,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666215fcc97aaf2db6079fb0,5efa12cba7e3ee0b5bce95af,APPROVED,Not Applicable,2024-06-06T20:03:44.964000Z,2024-06-06T20:18:06.032000Z,2024-06-07T18:43:49.900000Z,2024-06-06T20:19:17.172242Z,862.0,CWCSHZAX,1374,No,60,Female,White,United States,United States,United States,English,No,Full-Time
66621601511e9c0f471b0f3e,602b456e7cdd702772f52e13,TIMED-OUT,Not Applicable,2024-06-06T20:03:17.590000Z,,,2024-06-26T18:43:57.807728Z,1723241.0,,2819,No,46,Male,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6662162816d8ad35294f5cbb,660471517eb2df29a88092c7,APPROVED,Not Applicable,2024-06-06T20:03:57.675000Z,2024-06-06T20:20:56.548000Z,2024-06-07T18:43:50.106000Z,2024-06-06T20:21:24.314795Z,1019.0,CWCSHZAX,346,No,48,Female,White,Spain,United States,United States,English,No,Unemployed (and job seeking)
6662162b7285c2b8a5145c64,61762d78247d96d4b4b6c132,APPROVED,Not Applicable,2024-06-06T20:03:59.576000Z,2024-06-06T20:10:06.905000Z,2024-06-07T18:43:50.328000Z,2024-06-06T20:12:55.470250Z,368.0,CWCSHZAX,1203,Don't know,35,Male,White,United States,United States,United States,English,No,Full-Time
66621630399240a8913d2edb,663ab8a4d5bff4596f9a9de7,APPROVED,Not Applicable,2024-06-06T20:04:05.941000Z,2024-06-06T20:10:18.035000Z,2024-06-07T18:43:50.532000Z,2024-06-06T20:12:55.528887Z,373.0,CWCSHZAX,162,Don't know,20,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6662164824e026748f41c16e,5c6480b5f9b6300001c9d52c,APPROVED,Not Applicable,2024-06-06T20:04:29.009000Z,2024-06-06T20:13:13.283000Z,2024-06-07T18:43:50.730000Z,2024-06-06T20:13:13.894185Z,525.0,CWCSHZAX,3664,Don't know,62,Male,White,Slovenia,United States,Slovenia,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6662164f5472c3640090c85c,629082739390703f993b12bd,APPROVED,Not Applicable,2024-06-06T20:04:34.864000Z,2024-06-06T20:18:25.302000Z,2024-06-07T18:43:50.936000Z,2024-06-06T20:19:20.089412Z,831.0,CWCSHZAX,2794,No,30,Male,White,United States,United States,United States,English,Yes,Full-Time
666216563bd19415ad854976,644f255ec4f58fe559261911,RETURNED,Not Applicable,2024-06-06T20:04:44.118000Z,,,2024-06-26T18:43:57.676028Z,,,2830,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66621659fb08b3466e19bdcc,5ea1dc309315030c68262aa3,APPROVED,Not Applicable,2024-06-06T20:04:47.720000Z,2024-06-06T20:14:33.786000Z,2024-06-07T18:43:51.142000Z,2024-06-06T20:14:34.324401Z,587.0,CWCSHZAX,1490,Don't know,61,Male,White,United States,United States,United States,English,No,Full-Time
66621661ddafc2d18a2ddf6e,5fcd9e11d619a5277a200dd5,APPROVED,Not Applicable,2024-06-06T20:04:53.746000Z,2024-06-06T20:29:49.220000Z,2024-06-07T18:43:51.345000Z,2024-06-06T20:31:57.352798Z,1496.0,CWCSHZAX,999,Don't know,38,Male,White,United States,United States,United States,English,No,Full-Time
66621662c261a54942247091,5d89590e521ad100164eccab,APPROVED,Not Applicable,2024-06-06T20:04:53.941000Z,2024-06-06T20:18:51.987000Z,2024-06-07T18:43:51.562000Z,2024-06-06T20:19:23.387689Z,839.0,CWCSHZAX,1113,Don't know,26,Female,White,United States,United States,United States,English,No,Other
666216710dead2fa51dfdfc1,66396a3580852c76b4efda1c,APPROVED,Not Applicable,2024-06-06T20:06:05.332000Z,2024-06-06T20:29:05.476000Z,2024-06-07T18:43:51.764000Z,2024-06-06T20:31:41.436199Z,1381.0,CWCSHZAX,70,Don't know,41,Female,Black,United States,United States,United States,English,No,Full-Time
66621676ddafc2d18a2ddf75,6637883767d244b8657dff41,APPROVED,Not Applicable,2024-06-06T20:05:17.255000Z,2024-06-06T20:35:04.817000Z,2024-06-07T18:43:51.974000Z,2024-06-06T20:35:05.249325Z,1788.0,CWCSHZAX,111,No,45,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
66621687e2a517491ce7c6e0,63ea974c81ff0fffe7fb8613,APPROVED,Not Applicable,2024-06-06T20:05:31.823000Z,2024-06-06T20:18:25.024000Z,2024-06-07T18:43:52.189000Z,2024-06-06T20:19:20.017235Z,774.0,CWCSHZAX,3532,No,59,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6662169d29a60dd6dee40e19,5fd66ce8aec66457ff73d743,APPROVED,Not Applicable,2024-06-06T20:05:53.789000Z,2024-06-06T20:14:03.241000Z,2024-06-07T18:43:52.397000Z,2024-06-06T20:14:04.242875Z,490.0,CWCSHZAX,3856,No,58,Female,White,United States,United States,United States,English,No,Full-Time
666216b7612c7c6a1e196cf9,65537db51dac576019f7457b,APPROVED,Not Applicable,2024-06-06T20:06:21.937000Z,2024-06-06T20:15:07.676000Z,2024-06-07T18:43:52.602000Z,2024-06-06T20:15:08.521412Z,526.0,CWCSHZAX,1120,No,55,Male,White,United States,United States,United States,English,No,Full-Time
666216c400329e0f4437b1bf,663cb982130f1384c9988214,APPROVED,Not Applicable,2024-06-06T20:06:36.334000Z,2024-06-06T20:19:00.589000Z,2024-06-07T18:43:53.132000Z,2024-06-06T20:19:25.511838Z,745.0,CWCSHZAX,172,No,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666216e0f36f94fe9bec2e79,5e976f67be609822f1146463,APPROVED,Not Applicable,2024-06-06T20:12:11.662000Z,2024-06-06T20:21:22.650000Z,2024-06-07T18:43:53.442000Z,2024-06-06T20:21:39.822971Z,551.0,CWCSHZAX,6226,No,53,Male,White,United States,United States,United States,English,No,Part-Time
666216e1406b34651e8aa508,60712d937752fb8780e89951,APPROVED,Not Applicable,2024-06-06T20:07:00.678000Z,2024-06-06T20:13:30.560000Z,2024-06-07T18:43:53.650000Z,2024-06-06T20:13:31.286950Z,390.0,CWCSHZAX,7811,No,35,Male,White,United States,United States,United States,English,No,Full-Time
666216e247609bb8b9f3b722,603ecd847a63f50124aa5822,APPROVED,Not Applicable,2024-06-06T20:07:08.056000Z,2024-06-06T20:17:45.737000Z,2024-06-07T18:43:53.857000Z,2024-06-06T20:19:14.297474Z,638.0,CWCSHZAX,5138,No,28,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
666216e91ec21a24bd1d8f5c,55a29659fdf99b5ff49937d3,APPROVED,Not Applicable,2024-06-06T20:07:10.712000Z,2024-06-06T20:18:09.820000Z,2024-06-07T18:43:54.059000Z,2024-06-06T20:19:17.756724Z,660.0,CWCSHZAX,7550,Don't know,49,Female,White,United States,United States,United States,English,No,Full-Time
666216fa7d44419f13ca90ac,580cab86b869700001d71628,APPROVED,Not Applicable,2024-06-06T20:07:25.569000Z,2024-06-06T20:26:48.934000Z,2024-06-07T18:43:54.269000Z,2024-06-06T20:29:35.220522Z,1164.0,CWCSHZAX,6680,Don't know,61,Female,White,United States,United States,United States,English,DATA_EXPIRED,Other
666216faf6468a49ccbfa2ad,6334b0fc574064de4e68f578,APPROVED,Not Applicable,2024-06-06T20:07:25.381000Z,2024-06-06T20:17:31.643000Z,2024-06-07T18:43:54.470000Z,2024-06-06T20:19:12.541153Z,607.0,CWCSHZAX,3184,No,63,Female,White,United States,United States,United States,English,No,Full-Time
666216fb73d4f98188a63faa,62e19208352cd518d7b2f085,RETURNED,Not Applicable,2024-06-06T20:07:23.720000Z,,,2024-06-26T18:43:57.683656Z,,,1951,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
666217264cbacf8a8f9eb389,663a30b2a631b1ab5e560e84,APPROVED,Not Applicable,2024-06-06T20:08:10.859000Z,2024-06-06T20:26:35.049000Z,2024-06-07T18:43:54.671000Z,2024-06-06T20:29:18.339104Z,1105.0,CWCSHZAX,169,No,57,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6662172d070f7787d8e1ccc9,6658ff29bd32dc38300c7289,APPROVED,Not Applicable,2024-06-06T20:08:24.302000Z,2024-06-06T20:25:31.275000Z,2024-06-07T18:43:54.888000Z,2024-06-06T20:25:31.832200Z,1027.0,CWCSHZAX,55,No,29,Male,White,United States,United States,United States,English,No,Full-Time
6662177088a6364937fe4726,57b359fb869234000179f236,APPROVED,Not Applicable,2024-06-06T20:09:32.572000Z,2024-06-06T20:16:22.674000Z,2024-06-07T18:43:55.094000Z,2024-06-06T20:16:23.335577Z,411.0,CWCSHZAX,618,Don't know,40,Male,White,United States,United States,United States,English,No,Full-Time
66621772c4daad1f206c060d,6109f9b51cd7b3ab276450b0,APPROVED,Not Applicable,2024-06-06T20:09:30.751000Z,2024-06-06T20:28:40.734000Z,2024-06-07T18:43:55.293000Z,2024-06-06T20:31:30.136949Z,1150.0,CWCSHZAX,547,Don't know,64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6662177dc143ca548bcab0a9,633f03bb432dc8f74ab3a896,APPROVED,Not Applicable,2024-06-06T20:09:36.934000Z,2024-06-06T20:23:34.162000Z,2024-06-07T18:43:55.525000Z,2024-06-06T20:23:34.581063Z,838.0,CWCSHZAX,2976,Don't know,38,Male,Other,United States,United States,United States,English,No,Full-Time
666217a0e78f21dd82fcd71e,663ae47e103073abf50ca020,APPROVED,Not Applicable,2024-06-06T20:11:59.646000Z,2024-06-06T20:26:49.868000Z,2024-06-07T18:43:55.728000Z,2024-06-06T20:29:36.032022Z,891.0,CWCSHZAX,179,Don't know,33,Female,Asian,China,United States,China,Chinese,No,Full-Time
666217a4d74f30e3dfab3b5c,656de95d96d9c1b0bfa2ba83,APPROVED,Not Applicable,2024-06-06T20:10:38.209000Z,2024-06-06T20:48:07.745000Z,2024-06-07T18:43:55.940000Z,2024-06-06T20:48:08.367747Z,2250.0,CWCSHZAX,512,No,71,Female,Black,United States,United States,United States,English,No,Other
666217a6df6da65f4762dd6e,5adb8015f6b58c0001fa382f,APPROVED,Not Applicable,2024-06-06T20:13:45.234000Z,2024-06-06T20:21:41.395000Z,2024-06-07T18:43:56.151000Z,2024-06-06T20:21:48.256406Z,477.0,CWCSHZAX,2736,No,31,Male,White,United States,United States,United States,English,Yes,Part-Time
666217ae7e2840ac11ca90e4,5a09ebdf087f2e0001eae39f,APPROVED,Not Applicable,2024-06-06T20:10:27.246000Z,2024-06-06T20:29:10.819000Z,2024-06-07T18:43:56.360000Z,2024-06-06T20:31:42.728221Z,1124.0,CWCSHZAX,1242,Don't know,31,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666217b50808ecf643b4508e,63eab29693a6eb7fd0174010,APPROVED,Not Applicable,2024-06-06T20:10:34.835000Z,2024-06-06T20:17:51.349000Z,2024-06-07T18:43:56.734000Z,2024-06-06T20:19:15.270883Z,437.0,CWCSHZAX,2891,Don't know,32,Female,Black,United States,United States,United States,English,No,Other
666217bc11990e887ceabee8,5efec82cf597a73e75e3fbe0,APPROVED,Not Applicable,2024-06-06T20:10:42.371000Z,2024-06-06T20:15:52.538000Z,2024-06-07T18:43:56.949000Z,2024-06-06T20:15:52.986448Z,311.0,CWCSHZAX,2364,No,22,Female,Asian,United States,United States,United States,English,No,Part-Time
666217f9857ab896ad90c8d3,5cba50bf114fa5001aac5570,RETURNED,Not Applicable,2024-06-06T20:22:00.018000Z,,,2024-06-26T18:43:57.714389Z,,,1501,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66621806d6f27f0e889beba1,638d038b8d32d51c219a5aa2,APPROVED,Not Applicable,2024-06-06T20:11:57.303000Z,2024-06-06T20:25:28.261000Z,2024-06-07T18:43:57.154000Z,2024-06-06T21:25:29.292591Z,811.0,CWCSHZAX,549,No,68,Female,White,United States,United States,United States,English,No,Part-Time
66621806dfdbfc547c3c5cf2,5c819d075497fe0016a64c7e,APPROVED,Not Applicable,2024-06-06T20:11:56.353000Z,2024-06-06T20:20:02.470000Z,2024-06-07T18:43:57.362000Z,2024-06-06T20:20:52.953266Z,487.0,CWCSHZAX,193,Don't know,27,Male,White,United States,United States,United States,English,No,Full-Time
6662181c107cf8ff6cb19686,655773eb79e9adbeaaf00980,APPROVED,Not Applicable,2024-06-06T20:12:17.867000Z,2024-06-06T20:21:14.484000Z,2024-06-07T18:43:57.570000Z,2024-06-06T20:21:33.555953Z,537.0,CWCSHZAX,255,Don't know,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666218534cbacf8a8f9eb3cf,662feef92fff86ddfb5232a3,APPROVED,Not Applicable,2024-06-06T20:13:16.018000Z,2024-06-06T20:23:14.427000Z,2024-06-07T18:43:57.794000Z,2024-06-06T20:23:14.825877Z,599.0,CWCSHZAX,151,Don't know,34,Male,White,United States,United States,United States,English,No,Part-Time
6662185f106bcfd2a341c094,55b0029bfdf99b5c00619440,APPROVED,Not Applicable,2024-06-06T20:14:01.194000Z,2024-06-06T20:34:37.946000Z,2024-06-07T18:43:58.004000Z,2024-06-06T20:34:38.545482Z,1237.0,CWCSHZAX,2101,No,39,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Part-Time
6662186647609bb8b9f3b785,6157c19fb6a876658eba2229,RETURNED,Not Applicable,2024-06-06T20:23:26.043000Z,,,2024-06-26T18:43:57.768971Z,,,761,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66621870ec23614444716bb7,5b21c4ab31d0080001b9f55e,APPROVED,Not Applicable,2024-06-06T20:13:59.932000Z,2024-06-06T20:37:13.199000Z,2024-06-07T18:43:58.205000Z,2024-06-06T20:38:02.348535Z,1394.0,CWCSHZAX,5725,No,27,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66621874d69f394e4ddfb040,583b397f54686200010f1d20,APPROVED,Not Applicable,2024-06-06T20:13:40.488000Z,2024-06-06T20:34:20.435000Z,2024-06-07T18:43:58.409000Z,2024-06-06T20:34:20.991569Z,1240.0,CWCSHZAX,9462,No,52,Female,Black,United States,United States,United States,English,No,Full-Time
6662187555529e3640da8b18,5e5410f5be932e06384a03ec,APPROVED,Not Applicable,2024-06-06T20:14:26.722000Z,2024-06-06T20:21:03.996000Z,2024-06-07T18:43:58.630000Z,2024-06-06T20:21:27.136119Z,398.0,CWCSHZAX,3547,Don't know,32,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
666218be612c7c6a1e196db5,661c2e0c445d09870decb949,APPROVED,Not Applicable,2024-06-06T20:14:59.959000Z,2024-06-06T20:34:05.391000Z,2024-06-07T18:43:58.834000Z,2024-06-06T20:34:05.912771Z,1146.0,CWCSHZAX,326,No,25,Female,White,United States,United States,United States,English,Yes,Full-Time
666218d91af9044109854863,663043f63dbecb9fd3c400e8,APPROVED,Not Applicable,2024-06-06T20:15:25.957000Z,2024-06-06T20:24:47.476000Z,2024-06-07T18:43:59.053000Z,2024-06-06T20:24:47.948092Z,562.0,CWCSHZAX,333,Don't know,25,Female,White,United States,United States,United States,English,No,Full-Time
66621a7fb3fcb6b8f3c04c0f,65c10d42d5c2debb4d480be6,RETURNED,Not Applicable,2024-06-06T20:22:30.140000Z,,,2024-06-26T18:43:57.811751Z,,,661,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66621cdf4d066a268d713d93,6606cca5b64c5bf8584b280f,APPROVED,Not Applicable,2024-06-06T20:32:34.373000Z,2024-06-06T20:42:07.811000Z,2024-06-07T18:43:59.258000Z,2024-06-06T20:43:11.341646Z,574.0,CWCSHZAX,528,Don't know,58,Female,White,United States,United States,United States,English,No,Full-Time
66621cdfd2a612f7678aa4a8,5e1371f92b12bd9a96c2d902,TIMED-OUT,Not Applicable,2024-06-06T20:32:37.536000Z,,,2024-06-26T18:43:57.827092Z,1721481.0,,5131,Don't know,43,Female,White,United States,United States,United States,English,No,Full-Time
66621fed315dbdc02711844a,65a7027c88eae2b9a68ae596,APPROVED,Not Applicable,2024-06-06T20:45:38.830000Z,2024-06-06T21:07:59.954000Z,2024-06-07T18:43:59.467000Z,2024-06-06T21:08:00.549787Z,1342.0,CWCSHZAX,1215,No,51,Female,White,United States,United States,United States,English,Yes,Part-Time
66622032ec2c98bc0c544370,5f0fa5d6f1db6e19c7702e0d,APPROVED,Not Applicable,2024-06-06T20:46:58.065000Z,2024-06-06T20:59:09.447000Z,2024-06-07T18:43:59.681000Z,2024-06-06T20:59:09.942050Z,732.0,CWCSHZAX,1597,Don't know,24,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
666221a5a89d19b10f543e36,5ac16e870527ba0001c1f27e,APPROVED,Not Applicable,2024-06-06T20:52:57.415000Z,2024-06-06T21:10:04.541000Z,2024-06-07T18:43:59.882000Z,2024-06-06T21:10:05.218344Z,1028.0,CWCSHZAX,4631,Don't know,42,Male,Black,United States,United States,United States,English,No,Full-Time
666223778447b5a204ce7d86,66562cf5534c56c66e19d23d,APPROVED,Not Applicable,2024-06-06T21:00:46.127000Z,2024-06-06T21:08:43.210000Z,2024-06-07T18:44:00.121000Z,2024-06-06T21:08:44.608585Z,478.0,CWCSHZAX,60,Don't know,20,Male,White,United States,United States,United States,English,No,Part-Time
666225437285c2b8a514607c,5af1c4dfaec2b600010a96c9,APPROVED,Not Applicable,2024-06-06T21:08:27.015000Z,2024-06-06T21:23:22.244000Z,2024-06-07T18:44:00.371000Z,2024-06-06T21:23:24.396887Z,896.0,CWCSHZAX,794,No,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66622a6659b2f7f17e747ec7,60ccbffae161aadb1880ad6c,APPROVED,Not Applicable,2024-06-06T21:30:17.355000Z,2024-06-06T21:37:19.803000Z,2024-06-07T18:44:00.590000Z,2024-06-06T21:37:20.428165Z,423.0,CWCSHZAX,6728,No,35,Female,White,United States,United States,United States,English,No,Full-Time
